id,name
10091,keep looking for spices
10092,read paper
10093,pick up measuring spoons
10094,look for spoon in dishwasher
10095,measure coriander seeds
10096,measure cumin seeds
10097,look in dishwasher
10098,pick up slow cooker
10099,put down onion and garlic
10100,look for pestle and mortar
10101,slice up onion
10102,slice ends off onion
10103,throw onion skins in bin
10104,measure onion
10105,pick up pestle and mortar
10106,stir spices
10107,put onion in pestle and mortar
10108,stir the pan
10109,pour spices into pestle and mortar
10110,chop dice garlic
10111,pour pan into pestle and mortar
10112,pick up galangal
10113,pick up lemon grass
10114,pour out lemon grass
10115,chop ends off lemon grass
10116,peel lemon grass
10117,slice lemon grass
10118,put lemon grass in pestle and mortar
10119,pick up shrimp paste
10120,open shrimp paste
10121,put pepper in bin
10122,put down pestle and mortar
10123,pull out packet
10124,cut packet
10125,put film in bin
10126,measure shrimp paste
10127,put down shrimp paste
10128,open galangal root
10129,measure galangal root
10130,take out fish sauce
10131,measure fish sauce
10132,pick up pestle
10133,still grinding spices
10134,put spice in pan
10135,sprinkle chilli flakes
10136,open thyme
10137,put peppercorns in pan
10138,put down chilli flakes
10139,place sugar container on table
10140,take tea bag from cupboard
10141,take bananas
10142,placing bananas on table
10143,remove container
10144,place container on table
10145,take out packing bread
10146,place bread on table
10147,place jar on table
10148,place glass on table
10149,stir cup
10150,take bread from packaging
10151,take tea bag from cup
10152,close milk container
10153,place milk container in refrigerator
10154,take sugar container
10155,pour sugar in cup
10156,close sugar container
10157,throw wrapping
10158,take napkin
10159,wipe package
10160,move chips
10161,put popcorn package in microwave
10162,remove seasoning
10163,open water tap
10164,take popcorn package from cupboard
10165,check popcorn package
10166,put popcorn packet in cupboard
10167,adjust microwave oven clock
10168,turn off microwave
10169,take popcorn package from microwave
10170,open popcorn package
10171,pour popcorn in container
10172,place popcorn package on table
10173,take sauce pot
10174,open sauce pot
10175,remove chips
10176,pour sauce in container
10177,close sauce pot
10178,put sauce pot in cupboard
10179,take popcorn from cupboard
10180,open package of popcorn
10181,place colander in sink
10182,take pesto
10183,place pesto bottle on table
10184,put teaspoon on pesto jar
10185,wash pot lid
10186,place pot lid on drainer
10187,take pesto from table
10188,pour pesto in container
10189,place bottle in sink
10190,mix pesto with pasta
10191,take pack of chicken
10192,pour chicken in container
10193,rinse jar
10194,rinse pack of chicken
10195,put container in refrigerator
10196,take pasta bag
10197,place pasta bag on table
10198,take milk bottle from refrigerator
10199,take cup of milk
10200,place cup on table
10201,serve milk in cup
10202,rinse milk bottle
10203,compress milk bottle
10204,place milk bottle on table
10205,pour milk in cup
10206,put milk bottle into refrigerator
10207,place cup in microwave
10208,take leftovers from table
10209,throw leftovers into bag
10210,read instructions on pasta bag
10211,place pot of salt on a refrigerator
10212,compress pasta bag
10213,throw pasta bag
10214,stir pasta in pot
10215,place wooden spoon into refrigerator
10216,close pot
10217,take cup from microwave oven
10218,take packets of cookies
10219,take packet of cookies
10220,open package of cookies
10221,take cookie
10222,place cookie on plate
10223,close package of cookies
10224,place packet of cookies on table
10225,open pot
10226,place cookie pack into refrigerator
10227,rinse pot lid
10228,open pack of chicken
10229,place bottle on table
10230,close sugar
10231,take cookies package
10232,take a plate
10233,put cookie on plate
10234,take cookies packet
10235,close cookies package
10236,open cookies package
10237,put cookies package in refrigerator
10238,put jar on table
10239,put cup in microwave
10240,take cookies package from refrigerator
10241,put cookies packet in refrigerator
10242,rinse kettle
10243,serve cookies on plate
10244,throw cookies packaging
10245,remove milk container from refrigerator
10246,take out food packages
10247,stir pasta in container
10248,stir salad in saucepan
10249,place colander in drainer
10250,place teaspoon in drainer
10251,place wooden spoon in drainer
10252,take hob pan
10253,pour salad in container
10254,place pan in sink
10255,rinse wooden spatula
10256,start hob
10257,wash wooden spatula
10258,place wooden spatula in drainer
10259,place pan in drainer
10260,pour oil in saucepan
10261,take out pasta pack
10262,pour water in jug
10263,take pasta pack
10264,open package of pasta
10265,place knife in drainer
10266,take out jar of pesto
10267,take meat pack
10268,open meat pack
10269,place pasta pack on table
10270,spread oil in pan
10271,pour salt in saucepan
10272,place salt on refrigerator
10273,pour onion in saucepan
10274,move onion in saucepan
10275,pour meat in pan
10276,spread meat in saucepan
10277,pour salad in saucepan
10278,remove colander
10279,take hob pot
10280,pour pasta into container
10281,take jar of pesto
10282,still opening cereal
10283,put cereal into bowl
10284,put cereal into packet
10285,put cereal into cupboard
10286,put spoon into bowl
10287,carry bowl
10288,slide out dishwasher drawer
10289,take pan out of cupboard
10290,pour flour into pan
10291,put down counter
10292,mix ingredients
10293,check flour
10294,take ingredients out of pan
10295,take dough off hand
10296,take dough out of pan
10297,still kneading dough
10298,take dough off fingers
10299,pour pepper into pan
10300,put pan on counter
10301,tip salt into pan
10302,spoon sugar into pan
10303,take yeast out of packet
10304,put packet down
10305,pour yeast into pan
10306,put yeast in bin
10307,put yeast in cupboard
10308,roll up flour
10309,put flour on counter
10310,put lid on oil
10311,put oil in cupboard
10312,pour oregano into pan
10313,put oregano on counter
10314,close cupboard and
10315,put bag in cupboard
10316,take flour out of plastic bag
10317,check kettle
10318,turn on tap to fill up kettle
10319,still mixing ingredients
10320,pour water into pan and
10321,pour water in pan and
10322,take lid off oil
10323,drop oil
10324,chop chilli
10325,put chilli in bag
10326,sprinkle chilli
10327,take sun dried tomatoes
10328,still rolling dough
10329,open sun dried tomatoes
10330,chop sun dried tomato
10331,sprinkle sun dried tomato
10332,take sun dried tomato
10333,open bacon
10334,chop bacon
10335,sprinkle bacon
10336,take pizza trays
10337,put bacon in container
10338,put lid on container
10339,throw away bacon wrapper
10340,empty cheese
10341,shake cheese
10342,move oven shelf
10343,chop cheese
10344,sprinkle cheese
10345,still sprinkling cheese
10346,throw away rubbish
10347,pick up bacon
10348,put bacon in fridge
10349,move pizza tray
10350,flip pizza tray
10351,move jug
10352,put container
10353,put onion into bowl
10354,brush flour
10355,throw away onion
10356,put onion in bowl
10357,chop up chilli
10358,move pizza base
10359,put pizza on plate
10360,put pizza in oven
10361,squash dough
10362,still squashing dough
10363,pick up pizza tray
10364,put pizza tray
10365,flip pizza base
10366,still cutting dough
10367,place dough
10368,take chopped tomatoes
10369,put chopped tomatoes
10370,take vegetables
10371,put vegetables
10372,open chopped tomatoes
10373,pour chopped tomatoes
10374,put down chopped tomatoes
10375,pick up chopped onion
10376,spread chopped onion
10377,pick up sweetcorn
10378,open sweetcorn
10379,drain sweetcorn
10380,shake sweetcorn
10381,sprinkle sweetcorn
10382,still sprinkling sweetcorn
10383,close sweetcorn
10384,put down sweetcorn
10385,spoon pesto
10386,lick spoon
10387,switch off extractor fan
10388,take glove
10389,put pizza on counter
10390,brush flour off dough
10391,move fork
10392,pick up pizza base
10393,put pizza base down
10394,pour tomatoes
10395,spread tomatoes
10396,put tomatoes
10397,put chillies
10398,put down chopping board and spoon
10399,squeeze tomatoes
10400,pull lid
10401,put lid on sweetcorn
10402,sprinkle onion
10403,take lid off pesto
10404,sprinkle pesto
10405,spread pesto
10406,put lid on pesto
10407,put down pesto
10408,pick up sun-dried tomatoes
10409,test pizza
10410,open sun-dried tomatoes
10411,take sun-dried tomato out of jar
10412,chop sun-dried tomatoes
10413,sprinkle sun-dried tomatoes
10414,pick up pizza
10415,take out cheese
10416,open cheese with knife
10417,drain cheese
10418,put lid on sun-dried tomatoes
10419,put sun-dried tomatoes
10420,cut cheese
10421,take tray from under pizza
10422,pick up pizza and plate
10423,put knife and chopping board in dishwasher
10424,pick up sun-dried tomatoes and sweetcorn
10425,put food in fridge
10426,put pizza
10427,put flour in bag
10428,pick bowl of onions
10429,put bag in bag
10430,put rubbish in bag
10431,take cleaner
10432,open cleaner
10433,turn on
10434,squirt cleaner
10435,put cleaner away
10436,scrub counter and cooker
10437,wipe tiles
10438,wash counter and cooker
10439,check oven
10440,roll up dough
10441,spread flour on counter
10442,pick up dough flour
10443,put dough down
10444,rub off knife
10445,pick up excess dough
10446,take plate out of cupboard
10447,take pizza out of oven onto plate
10448,put pizza down
10449,move pizza
10450,put pizza base
10451,put dough
10452,sprinkle flour on counter
10453,spread flour on dough
10454,take pizza into oven onto plate
10455,pick up base
10456,put tray on pizza
10457,take peppers
10458,take gravy
10459,take chillies
10460,put chillies in fridge
10461,take out chopped tomatoes
10462,scrape onion into pan
10463,put chopped tomatoes on canned
10464,open chicken with knife
10465,take chicken breast
10466,cut chicken breast
10467,take garlic
10468,scrape chicken into pan
10469,break up garlic
10470,take gravy cube
10471,open gravy cube
10472,put gravy in cupboard
10473,still stirring pan
10474,pick up chopped tomatoes
10475,pour chopped tomatoes into pan
10476,shake chopped tomatoes
10477,put garlic in cupboard
10478,pick up gravy cube
10479,break up gravy cube
10480,put gravy cube in pan
10481,put wooden spoon in pack
10482,put potatoes on counter
10483,open peppers
10484,chop peppers
10485,remove middle of pepper
10486,scrape pepper into pan
10487,still chopping pepper
10488,put pepper in pan
10489,take chorizo
10490,open chillies
10491,put chillies in pan
10492,put lid on chillies
10493,take chorizo out of packet
10494,pull end off chorizo
10495,chop chorizo
10496,still chopping chorizo
10497,scrape chorizo into pan
10498,take up chicken
10499,put garlic on chopping board
10500,squash garlic
10501,stab hand
10502,still chopping garlic
10503,scrape garlic into pan
10504,change temp
10505,put pepper into hand
10506,pour pepper in pan
10507,pour salt into hand
10508,put salt in pan
10509,put pepper in cupboard
10510,pick up sweet potato
10511,put down chillies
10512,chop chillies and garlic
10513,put chilli in bin
10514,scrape ingredients into pan
10515,pick up pepper and knife
10516,put pepper into pan
10517,scrape pans
10518,put lid on pepper
10519,shake can
10520,pour tomatoes into pan
10521,pick up knife sharpener
10522,pour beans into colander
10523,pour beans into pan
10524,pick up chocolate
10525,break chocolate
10526,put chocolate in pan
10527,put chocolate down
10528,pick out tub
10529,look at spices
10530,pour spice into hand
10531,put stock in cupboard
10532,pour spice into pan
10533,put bag in pot
10534,deburr knife
10535,put lids in cans
10536,unwrap stock cube
10537,close can
10538,chop stock cube
10539,scrape stock cubes into pan
10540,put down knife sharpener
10541,chop sweet potato
10542,take out tray
10543,put sweet potato in pan
10544,cut sweet potato
10545,put lid on spice
10546,pour packet into pan
10547,mix ingredients in pan
10548,put pan in oven
10549,taste spoon
10550,put colander in drying rack
10551,put down cans
10552,shake cans
10553,pick up recycling
10554,pick up food recycling bin
10555,open food recycling bin
10556,put rubbish in food recycling bin
10557,put garlic in fridge
10558,cut rubbish
10559,rubbish in recycling bin
10560,pick up knife and chopping board
10561,scrape rubbish onto chopping board
10562,scrape rubbish into bin
10563,wipe chopping board
10564,close recycling bin
10565,pick up recycling bin
10566,put recycling bin on shelf
10567,pick up pots
10568,put onion in fridge
10569,put chopping board in drying rack
10570,pour olive oil into pan
10571,turn on extractor
10572,open window
10573,take sticker off pepper
10574,put down pepper and knife
10575,break garlic
10576,crush garlic
10577,put scales in cupboard
10578,unravel cling film
10579,put cling film over bowl
10580,cut cling film
10581,wrap bowl in cling film
10582,put cling film in drawer
10583,sieve flour
10584,pour flour into sieve
10585,scrunch up bag
10586,put bag in recycling
10587,pour salt into bowl
10588,open yeast box
10589,pull out sachet
10590,open sachet
10591,take out sieve
10592,cut sachet
10593,put down yeast
10594,put down bowl and sieve
10595,move yeast
10596,get dough off hands
10597,put sieve on drying rack
10598,shake cutlery
10599,put cutlery in drawer
10600,put pan on tray
10601,pour rice into sieve
10602,rinse rice
10603,pick up spoon and oven glove
10604,put herb on chopping board
10605,put herb in recycling bin
10606,chop herb
10607,scrape herb into pan
10608,pick up wraps
10609,open wraps
10610,close wraps
10611,put wraps in fridge
10612,pick up sweet potato with fork
10613,eat sweet potato
10614,drop colander
10615,pick up sieve and bowl
10616,shake sieve
10617,put sieve in cupboard
10618,put bowl on shelf
10619,shake cups
10620,put cups in cupboard
10621,put oven glove on
10622,adjust pan
10623,pour sweet potato into pan
10624,fill up cup
10625,pour water into sink
10626,eat rice
10627,pour water out of pan
10628,pour water into colander
10629,roll tortilla
10630,turn off extractor
10631,put spoon on chopping board
10632,grate cheese
10633,put grater down
10634,put cheese into packet
10635,pick up lemonade
10636,put down lemonade
10637,remove cling film from bowl
10638,fold cling film
10639,cover dough in flour
10640,pick up chop tomatoes
10641,brush hands
10642,put rubbish in recycling bin
10643,pick up mozzarella
10644,put down ingredients
10645,pick up silver foil
10646,unroll foil
10647,rip foil
10648,move mozzarella
10649,put foil on pizza
10650,move pan to hob
10651,adjust foil
10652,take out phone
10653,put down phone
10654,eat mozzarella
10655,wash packet
10656,put packet in bin
10657,put olives in fridge
10658,pick up can lid
10659,put lid in recycling
10660,move can opener
10661,move tuna
10662,move chopped tomatoes
10663,pour washing up liquid into bowl
10664,put can opener in bowl
10665,shake can opener
10666,put can opener on drying rack
10667,put plate on drying up rack
10668,lift silver foil
10669,check pizza base
10670,put foil back down
10671,put dough on pan
10672,stir chopped tomatoes
10673,spoon chopped tomatoes onto base
10674,sprinkle onions onto pizza
10675,take mozzarella out of packet
10676,cut mozzarella
10677,sprinkle mozzarella onto pizza
10678,take olives out of jar
10679,chop olives
10680,put olives on pizza
10681,sprinkle olives on pizza
10682,pick up lid and jar
10683,take out tuna
10684,search in drawer
10685,move packet
10686,open tuna
10687,squeeze water out of tuna
10688,squeeze tuna
10689,take lid off tuna
10690,put tuna on pizza
10691,take out pizza
10692,turn pizza
10693,chop pizza
10694,put pizza on chopping board
10695,wash up bowl
10696,put spoon in cup
10697,pick up plate and lid
10698,put down bowl and spoon
10699,put scissors and knife in drawer
10700,pick up bowl and spoon
10701,wash up cup
10702,put chopping board in shelf
10703,put cup in drying rack
10704,pick up spoon and bowl
10705,put down cheese grater
10706,put down tupperware and pan
10707,put down wraps
10708,pour rice into tupperware
10709,take out wrap
10710,put wrap in tupperware
10711,squash wraps
10712,put pan in fridge
10713,put cooker on stove
10714,put balance
10715,take scales
10716,put scales on kitchen counter
10717,put pot on scales
10718,pour oats in pot
10719,pour water in the pot
10720,put soap in sponge
10721,put dish in kitchen
10722,insert spoon into plate
10723,stir oats
10724,take a spoon
10725,shake oats
10726,wash berries
10727,drain berries
10728,pour oats into bowl
10729,pour oats
10730,put soap into pot
10731,take berries
10732,put berries in the tupperware
10733,wash forks
10734,pour egg in pan
10735,crack open egg on frying pan
10736,throw away egg leftovers
10737,crack open egg
10738,pour egg on frying pan
10739,close packaging
10740,stir egg
10741,shake egg on frying pan
10742,put ham in pan
10743,insert bread
10744,insert bread in toaster
10745,put plate on counter top
10746,turn switch
10747,empty egg on plate
10748,pour sauce on egg
10749,serve coffee on cup
10750,pour milk into a cup
10751,take a pan
10752,put ham on board
10753,cut ham
10754,pick up package
10755,take out basket
10756,dispose of coffee
10757,rinse basket
10758,wash basket
10759,connect plug
10760,pour coffee in grinder
10761,pour coffee
10762,cover grinder
10763,grind
10764,open grinder
10765,turn off the switch
10766,empty coffee in tupperware
10767,unplug power cord
10768,store grinder
10769,pick up basket
10770,place basket
10771,insert coffee
10772,insert coffee in basket
10773,place jug
10774,wipe dish
10775,turn switch on
10776,take jug
10777,throw coffee
10778,put pan on a stove
10779,throw trash in container
10780,put soap inside the container
10781,put jar in coffee machine
10782,take basket
10783,insert basket in coffee machine
10784,insert coffee in coffee machine
10785,place tortilla in pan
10786,turn over tortilla
10787,put cheese on tortilla
10788,distribute cheese
10789,take tortilla
10790,put chorizo on cheese
10791,fold tortilla
10792,check tortilla
10793,spread cheese
10794,close tortilla
10795,put tortilla onto plate
10796,stuff tortilla
10797,press tortilla
10798,pour salsa over tortilla
10799,put sauce on tortilla
10800,switch off
10801,put tortilla into pan
10802,put packaging into fridge
10803,grab pan
10804,grab bag
10805,grab omelette
10806,put omelette onto pan
10807,put cheese onto omelette
10808,grab ham
10809,press omelette
10810,grab chorizo
10811,peel chorizo
10812,put chorizo into bag
10813,put bread onto tray
10814,grab coffee maker
10815,put cheese onto bread
10816,put cheese into bag
10817,move coffee maker
10818,grab paper roll
10819,pour washing up liquid into pot
10820,take tray from oven
10821,put tray onto hob
10822,put bread onto plate
10823,hang towel
10824,grab glove
10825,grab oven rack
10826,grab cloth
10827,grab gloves
10828,rinse coffee maker
10829,wash coffee maker
10830,pour coffee into sink
10831,throw coffee into food bin
10832,grab package
10833,put package into sink
10834,grab bottle opener
10835,uncork bottle
10836,put bottle opener into drawer
10837,shake coffee maker
10838,put coffee maker into sink
10839,shake pepper
10840,put pepper on the chicken
10841,sprinkle salt on the chicken
10842,put soap on inside container
10843,place pot in stove
10844,add salt
10845,add chicken into pan
10846,stir chicken
10847,pour rice into pot
10848,put rice in pot
10849,scrape rice
10850,shake chicken
10851,shake frying pan
10852,add onion to pot
10853,add garlic
10854,add potato to pot
10855,add potatoes to pot
10856,stir rise
10857,put lid in pot
10858,rinse table
10859,dry board
10860,cut bag
10861,put in onion
10862,pour rice in measuring cup
10863,pick up measuring cup
10864,scrape tomato
10865,pour rice in cup
10866,put tomato in tupperware
10867,put onion in tupperware
10868,stir mix
10869,throw tomato centre into trash
10870,put board on kitchen counter
10871,pick up cilantro
10872,place cilantro
10873,line up cilantro
10874,rinse coriander
10875,drain coriander
10876,stir coriander
10877,drain coriander water
10878,put coriander in table
10879,cut coriander
10880,chop cilantro
10881,put cilantro in tupperware
10882,store bag
10883,throw cilantro into trash
10884,take chilli from bag
10885,rinse chilli
10886,turn of switch
10887,cut chilli
10888,put chilli in tupperware
10889,pick up board
10890,squeeze lemon juice
10891,pour salt on mix
10892,add salt to mixture
10893,add soap to sponge
10894,cut potato bag
10895,put potatoes on board
10896,put potato on board
10897,rinse potatoes
10898,rinse potato
10899,put soap in pan
10900,closes tap
10901,store package
10902,grab bottles
10903,put down bottles on floor
10904,pull banana off
10905,put banana into glass
10906,peel banana skin off
10907,put knife into sink
10908,grab peel
10909,open blinds
10910,throw away peel
10911,grab box
10912,put oats into cup
10913,shake box
10914,grab container
10915,put box on shelf
10916,pour oats into glass
10917,hit glass
10918,pour syrup into glass
10919,put bottle onto shelf
10920,pour milk into glass
10921,put container into sink
10922,put milk into fridge
10923,put cap onto glass
10924,close glass
10925,clean kitchen counter
10926,grab jug
10927,turn jug
10928,put glass into mixer
10929,turn glass
10930,turn on mixer
10931,turn off mixer
10932,shake glass
10933,grab apple
10934,rinse apple
10935,shake apple
10936,put sponge into sink
10937,put lid into sink
10938,put glass into sink
10939,press plunger
10940,put milk down on the floor
10941,put jug into mixer
10942,open jug
10943,pour water into jug
10944,close jug
10945,press down lid
10946,put pot onto hob
10947,open salt container
10948,pour salt onto pot
10949,shake salt container
10950,grab onion
10951,put onion into rice
10952,put garlic into rice
10953,grab garlic
10954,pick up peel
10955,grab salt container
10956,pour salt onto rice
10957,put salt container on shelf
10958,move board
10959,move pot
10960,grab colander
10961,insert colander into pot
10962,pull dish rack
10963,push dish rack
10964,push container
10965,grab rice grain
10966,lather hands
10967,grab jar
10968,remove garlic clove
10969,remove peel from onion
10970,put away onion
10971,scrape cup
10972,put cup into sink
10973,insert plug into lid
10974,move mixer
10975,press bag
10976,put colander into pot
10977,pour vegetables into pot
10978,pour broccoli onto colander
10979,cover colander
10980,put board into sink
10981,uncover steamer
10982,grab lighter
10983,put lighter onto shelf
10984,cut paper
10985,push oranges
10986,put pot into sink
10987,put broccoli into container
10988,put away plate
10989,put/pour broccoli on plate
10990,press chicken
10991,push broccoli
10992,turn plate
10993,put rice onto plate
10994,put fork onto plate
10995,put spoon into dish rack
10996,grab tap
10997,put lid/cap onto dish rack
10998,put away washing up liquid
10999,pour washing up liquid on plate
11000,move cloth
11001,put cutlery into sink
11002,put plate into dish rack
11003,clean plate
11004,throw garlic
11005,put colander onto dish rack
11006,put pot onto dish rack
11007,put rice into container
11008,scrape pot
11009,push rice
11010,push containers
11011,push food bin
11012,put plate on the kitchen counter
11013,turn handle
11014,put container on kitchen counter
11015,empty rice on container
11016,pour pico de gallo on plate
11017,put rice on plate
11018,turn cheese
11019,place avocado
11020,mash avocado
11021,place on loaf of bread
11022,arrange bread
11023,place on bread
11024,put over
11025,put tomatoes on top
11026,place pepper shaker in cupboard
11027,place coffee in filter
11028,get spice for chilli
11029,turn lid back on
11030,turn on lid
11031,place it
11032,take fork knife and plate
11033,wipe off counter
11034,close mocha pot
11035,place mocha pot on hob
11036,put away coffee
11037,get cutting board
11038,place cutting board
11039,open plastic bag
11040,get moka
11041,place water
11042,cut loaf
11043,put bread in back
11044,open wrap
11045,throw away seed
11046,scoop avocado
11047,wipe kitchen sink
11048,tap off
11049,turn bread in pan
11050,check coffee in pot
11051,place coffee pot
11052,put the loaves on plate
11053,place cheese on pan
11054,put plates on counter
11055,get dishwasher
11056,unwrap
11057,start dishwasher
11058,close dishwater
11059,throw away wrap
11060,open tap water
11061,clean around sink
11062,arrange bin
11063,arrange mug
11064,arrange glass
11065,arrange bowls in drawer
11066,arrange bell peppers in bowl
11067,get avocado out of bag
11068,arrange avocados in bowl
11069,fold bag away
11070,get tomato bowl
11071,place tomatoes in bowl
11072,put away plastic bags
11073,open grocery bag
11074,make space in bowl
11075,get kiwis out of bag
11076,arrange kiwis in bowl
11077,take bag away
11078,put plastic for recycle
11079,place salad
11080,place meat
11081,put back bowl
11082,put scissor back
11083,get bell peppers out
11084,get bags out
11085,get apple out
11086,arrange apples
11087,get salad out
11088,arrange apples in bowl
11089,get bowls
11090,place pan in cupboard
11091,get big bowl
11092,get plates
11093,place plates in cupboard
11094,arrange wooden spoons
11095,get forks and knives
11096,get food processor bowl
11097,arrange forks
11098,place knives
11099,place forks
11100,place spoons in drawer
11101,get mugs
11102,place mugs
11103,clean bottom of processor
11104,get glasses
11105,place bowls in cupboard
11106,get cloth
11107,arrange it
11108,place glasses on counter
11109,take skin off garlic
11110,take the skin off garlic
11111,put away skins from garlic
11112,gather pieces of skin from sink
11113,get all the garbage
11114,place it in a plastic bag
11115,cut onions
11116,cut bell pepper
11117,throw away seeds
11118,get food processor
11119,put bell pepper and onion in food processor
11120,put garlic in food processor
11121,turn on the processor
11122,fork the potato
11123,mixing corn
11124,taste corn
11125,open the processor
11126,check the mixture
11127,get small bowl
11128,place bowl back
11129,move chopping board and bowl
11130,get salad leaves
11131,squeeze excess water
11132,unwrap kitchen towel
11133,take some kitchen towel
11134,wipe excess water from salad
11135,still wiping off water excess from salad
11136,cutting salad
11137,place salad in bowl
11138,continue cut salad
11139,take pan from hob
11140,strain corn in colander
11141,shake water off corn
11142,place colander on pan
11143,skin potato
11144,still skinning the potato
11145,cut potato skins
11146,cut skins
11147,get potato skins
11148,throw in garbage
11149,spoon mixture in bowl
11150,spoon the whole mixture in bowl
11151,place food processor
11152,get corn
11153,take out the whole mixture
11154,put away the bowl
11155,pour in salt
11156,mix the bell pepper
11157,pour some pepper
11158,put back the pepper shaker
11159,mix the mixture
11160,place back lid
11161,get potato
11162,get salad
11163,place mixture in bowl
11164,wipe off chilli mixture off lid
11165,look in cupboard
11166,put the garlic
11167,get carrot
11168,get peeler
11169,finish peeling carrot
11170,chop carrot edges
11171,cut carrots in chunks
11172,get the chunks
11173,place food processor in back
11174,put carrots in food processor
11175,get processor lid
11176,start processor
11177,move moka
11178,stop processor
11179,get chopstick
11180,move mixture
11181,get tortilla
11182,put lid back
11183,turn heat
11184,get vinegar bottles
11185,get prices
11186,getting chopping board
11187,place board
11188,rolling knife
11189,get the pan
11190,place coriander in pan
11191,place potato in pan
11192,place on counter
11193,arrange pan
11194,chop garlic finely
11195,put garlic in pan
11196,mix garlic in oil
11197,spoon in mixture in pan
11198,get the food processor bowl
11199,spoon the carrots in the pan
11200,still spooning carrots in the pan
11201,place presser down
11202,mix garlic with carrot in pan
11203,press pepper in the mixture
11204,mix pan ingredients
11205,put carrots in serving pan
11206,wipe off processor
11207,place processor in dishwasher
11208,place dishwasher bits
11209,place processor bits in dishwasher
11210,place spinach leaves in serving bowl
11211,place wrap on bowl
11212,place on serving board
11213,cut the tortilla plastic bag
11214,throw away plastic lid
11215,open tortilla bag
11216,get a tortilla
11217,pour water in kettle
11218,water the sponge
11219,clean the processor with water
11220,place processor away
11221,shake the vinegar bottle
11222,still mix the salad
11223,put kettle to boil
11224,pour vinegar
11225,taste salad
11226,get a salad bowl
11227,place away spice
11228,put vinegar bottles in cupboard
11229,clean the counter top
11230,get chicken
11231,get sink bits out to the garbage
11232,place it in its place
11233,start heat
11234,close tap water
11235,wipe the tomatoes
11236,place them on serving board
11237,place the sauce on the serving board
11238,get knife and fork
11239,place on board
11240,place chopstick
11241,get serving board
11242,get the tortilla
11243,put the tortilla on serving board
11244,clean the dish
11245,put the cloth back
11246,place colander on sink
11247,place it on hob
11248,look for a scale
11249,place pan on scale
11250,measure popcorn in pan
11251,put kitchen bag on plastic bag
11252,place corn in freezer
11253,get salad leaf
11254,wash two leaves
11255,chop off stem
11256,wash leaves one by one
11257,still take leaf and wash one by one
11258,still wash leaves
11259,still wash salad
11260,get leaves and throw in garbage
11261,pour hot water on corn
11262,open heat
11263,close off scale
11264,get the tortilla back
11265,looking for vegetable
11266,choosing a bell pepper
11267,get the chopping board
11268,wash the bell pepper
11269,take out the stem
11270,wash bell pepper
11271,place bell pepper on board
11272,choose garlic
11273,choosing a can
11274,place potato on plate
11275,still take the skin out of the onion
11276,cut onion skin out
11277,finish take the skin out of the onion
11278,clean onion
11279,open another piece of garlic
11280,wipe salad
11281,sponge sink
11282,squeeze cleaning spray
11283,scrape sink
11284,sponge the counter top
11285,clean sink with sponge
11286,put plastic wrap on bowl
11287,wipe off tomatoes
11288,get plastic wrap
11289,cut wrap with scissors
11290,put plastic and scissors in drawer
11291,put tortillas in bag
11292,place tortilla
11293,arrange kettle
11294,get knife and spoon
11295,place knife and spoons
11296,wipe off colander
11297,spoon in bell pepper
11298,wipe off spoon
11299,wipe off cutting board
11300,spoon in corn
11301,sponge cutting board
11302,use sponge
11303,clean cutting board
11304,place cutting board to dry
11305,throw away pits in garbage
11306,use sponge to clean chopping board
11307,still rinse chopping board
11308,place it to dry
11309,move scale
11310,still clean hob
11311,still clean sink with sponge
11312,squeeze excess water in sponge
11313,get tissue
11314,cut pear
11315,throw away pear pits
11316,still cut pear chunks
11317,place pear on plate
11318,get weighing
11319,get a pot
11320,spoon nut paste
11321,spoon in nut paste
11322,weigh the nut paste
11323,turn off the weighing system
11324,put back lid
11325,put the pot
11326,choose pear
11327,wash pear
11328,place tablecloths up on counter
11329,spray spot remover
11330,turn cloth
11331,turn table mat
11332,get table mat
11333,spread tablecloths on cupboard
11334,move garbage bins
11335,open washing washing door
11336,place cloth in washing washing
11337,get table runners
11338,pour detergent in cup
11339,put detergent in washing machine
11340,place back cap
11341,place back detergent
11342,get table mats
11343,select the program
11344,then select temperature
11345,turn tap water
11346,get liquid
11347,open table mat
11348,turn off washing machine
11349,wipe off water excess
11350,check clothes in washing
11351,turn on the machine
11352,select schedule
11353,open door to washing machine
11354,get clothes out
11355,water off
11356,water on
11357,place away sponge
11358,close plastic trash bag
11359,get plastic trash bag
11360,take one plastic trash bag
11361,place new bag in bin
11362,place plastic bin top
11363,get trash
11364,arrange bowl
11365,place forks and knives
11366,wipe off plate
11367,wipe off food bits
11368,move bowls
11369,place plastic wrap
11370,place bottles
11371,clean bits
11372,place the dishwasher soap
11373,place dishwasher soap
11374,pour food from pan
11375,clean wall
11376,clean around hob
11377,spray hob
11378,sponge the hob
11379,still clean the hob
11380,place meat on bowl
11381,still wipe the hob
11382,wipe off hob
11383,enter
11384,crush leaves
11385,turn water
11386,place mint in fridge
11387,get kettle water
11388,pour boil water
11389,wash mint leaves
11390,place mint leaves in mug
11391,get kiwi
11392,scoop kiwi
11393,still scoop kiwi
11394,still scoop the kiwi
11395,cut kiwi
11396,search for kiwi
11397,get kiwi bits skins
11398,throw away skins
11399,put back kiwi
11400,throw skin away
11401,place sponge away
11402,turn off
11403,place kiwi on counter top
11404,chop kiwi
